cve_id,repo,schema_ok,anchor_count,candidate_commit_count,candidate_generation_modes,evidence_levels,candidate_lane,parse_status,contract_ok,blame_status,top1_candidate_commit,release_top1_precision,release_top1_recall,release_top1_f1,release_top1_exact_match,release_topk_precision,release_topk_recall,release_topk_f1,release_topk_exact_match,release_oracle_precision,release_oracle_recall,release_oracle_f1,release_oracle_exact_match,diagnostic_all_top1_precision,diagnostic_all_top1_recall,diagnostic_all_top1_f1,diagnostic_all_top1_exact_match,diagnostic_all_oracle_precision,diagnostic_all_oracle_recall,diagnostic_all_oracle_f1,diagnostic_all_oracle_exact_match,oracle_best_candidate_commit,error_bucket,top1_false_positive_tag_count,oracle_false_positive_tag_count,any_candidate_false_positive_tag_count,non_release_tag_noise_count,release_line_overreach_count,branch_or_backport_limit_tag_count,ground_truth_affected_versions,top1_predicted_tags,topk_predicted_tags,oracle_predicted_tags
CVE-2020-14212,FFmpeg,True,4,1,legacy_raw_candidate,unknown,strong_only,fenced_json,True,success,2558e62713ebc5f3ea22c1a28d8e9cf3249badaf,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,0.5,1.0,0.6666666666666666,False,0.5,1.0,0.6666666666666666,False,2558e62713ebc5f3ea22c1a28d8e9cf3249badaf,non_release_tag_noise,1,1,1,1,0,0,n4.3,n4.3,n4.3,n4.3
CVE-2020-19667,ImageMagick,True,1,1,legacy_raw_candidate,unknown,strong_only,json,True,success,151b66dffc9e3c2e8c4f8cdaca37ff987ca0f497,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,151b66dffc9e3c2e8c4f8cdaca37ff987ca0f497,requires_manual_review,0,0,0,0,0,0,7.0.1-0;7.0.1-1;7.0.1-10;7.0.1-2;7.0.1-3;7.0.1-4;7.0.1-5;7.0.1-6;7.0.1-7;7.0.1-8;7.0.1-9;7.0.10-0;7.0.10-1;7.0.10-2;7.0.10-3;7.0.10-4;7.0.10-5;7.0.10-6;7.0.2-0;7.0.2-1;7.0.2-10;7.0.2-2;7.0.2-3;7.0.2-4;7.0.2-5;7.0.2-6;7.0.2-7;7.0.2-8;7.0.2-9;7.0.3-0;7.0.3-1;7.0.3-10;7.0.3-2;7.0.3-3;7.0.3-4;7.0.3-5;7.0.3-6;7.0.3-7;7.0.3-8;7.0.3-9;7.0.4-0;7.0.4-1;7.0.4-10;7.0.4-2;7.0.4-3;7.0.4-4;7.0.4-5;7.0.4-6;7.0.4-7;7.0.4-8;7.0.4-9;7.0.5-0;7.0.5-1;7.0.5-10;7.0.5-2;7.0.5-3;7.0.5-4;7.0.5-5;7.0.5-6;7.0.5-7;7.0.5-8;7.0.5-9;7.0.6-0;7.0.6-1;7.0.6-2;7.0.6-3;7.0.6-4;7.0.6-5;7.0.6-6;7.0.6-7;7.0.6-8;7.0.6-9;7.0.7-0;7.0.7-1;7.0.7-10;7.0.7-11;7.0.7-12;7.0.7-13;7.0.7-14;7.0.7-15;7.0.7-16;7.0.7-17;7.0.7-18;7.0.7-19;7.0.7-2;7.0.7-20;7.0.7-21;7.0.7-22;7.0.7-23;7.0.7-24;7.0.7-25;7.0.7-26;7.0.7-27;7.0.7-28;7.0.7-29;7.0.7-3;7.0.7-30;7.0.7-31;7.0.7-32;7.0.7-33;7.0.7-34;7.0.7-35;7.0.7-36;7.0.7-37;7.0.7-38;7.0.7-39;7.0.7-4;7.0.7-5;7.0.7-6;7.0.7-8;7.0.7-9;7.0.7.7;7.0.8-0;7.0.8-1;7.0.8-10;7.0.8-11;7.0.8-12;7.0.8-13;7.0.8-14;7.0.8-15;7.0.8-16;7.0.8-17;7.0.8-18;7.0.8-19;7.0.8-2;7.0.8-20;7.0.8-21;7.0.8-22;7.0.8-23;7.0.8-24;7.0.8-25;7.0.8-26;7.0.8-27;7.0.8-28;7.0.8-29;7.0.8-3;7.0.8-30;7.0.8-31;7.0.8-32;7.0.8-33;7.0.8-34;7.0.8-35;7.0.8-36;7.0.8-37;7.0.8-38;7.0.8-39;7.0.8-4;7.0.8-40;7.0.8-41;7.0.8-42;7.0.8-43;7.0.8-44;7.0.8-45;7.0.8-46;7.0.8-47;7.0.8-48;7.0.8-49;7.0.8-5;7.0.8-50;7.0.8-51;7.0.8-52;7.0.8-53;7.0.8-54;7.0.8-55;7.0.8-56;7.0.8-57;7.0.8-58;7.0.8-59;7.0.8-6;7.0.8-60;7.0.8-61;7.0.8-62;7.0.8-63;7.0.8-64;7.0.8-65;7.0.8-66;7.0.8-67;7.0.8-68;7.0.8-7;7.0.8-8;7.0.8-9;7.0.9-0;7.0.9-1;7.0.9-10;7.0.9-11;7.0.9-12;7.0.9-13;7.0.9-14;7.0.9-15;7.0.9-16;7.0.9-17;7.0.9-18;7.0.9-19;7.0.9-2;7.0.9-20;7.0.9-21;7.0.9-22;7.0.9-23;7.0.9-24;7.0.9-25;7.0.9-26;7.0.9-27;7.0.9-4;7.0.9-5;7.0.9-6;7.0.9-7;7.0.9-8;7.0.9-9,7.0.1-0;7.0.1-1;7.0.1-10;7.0.1-2;7.0.1-3;7.0.1-4;7.0.1-5;7.0.1-6;7.0.1-7;7.0.1-8;7.0.1-9;7.0.10-0;7.0.10-1;7.0.10-2;7.0.10-3;7.0.10-4;7.0.10-5;7.0.10-6;7.0.2-0;7.0.2-1;7.0.2-10;7.0.2-2;7.0.2-3;7.0.2-4;7.0.2-5;7.0.2-6;7.0.2-7;7.0.2-8;7.0.2-9;7.0.3-0;7.0.3-1;7.0.3-10;7.0.3-2;7.0.3-3;7.0.3-4;7.0.3-5;7.0.3-6;7.0.3-7;7.0.3-8;7.0.3-9;7.0.4-0;7.0.4-1;7.0.4-10;7.0.4-2;7.0.4-3;7.0.4-4;7.0.4-5;7.0.4-6;7.0.4-7;7.0.4-8;7.0.4-9;7.0.5-0;7.0.5-1;7.0.5-10;7.0.5-2;7.0.5-3;7.0.5-4;7.0.5-5;7.0.5-6;7.0.5-7;7.0.5-8;7.0.5-9;7.0.6-0;7.0.6-1;7.0.6-2;7.0.6-3;7.0.6-4;7.0.6-5;7.0.6-6;7.0.6-7;7.0.6-8;7.0.6-9;7.0.7-0;7.0.7-1;7.0.7-10;7.0.7-11;7.0.7-12;7.0.7-13;7.0.7-14;7.0.7-15;7.0.7-16;7.0.7-17;7.0.7-18;7.0.7-19;7.0.7-2;7.0.7-20;7.0.7-21;7.0.7-22;7.0.7-23;7.0.7-24;7.0.7-25;7.0.7-26;7.0.7-27;7.0.7-28;7.0.7-29;7.0.7-3;7.0.7-30;7.0.7-31;7.0.7-32;7.0.7-33;7.0.7-34;7.0.7-35;7.0.7-36;7.0.7-37;7.0.7-38;7.0.7-39;7.0.7-4;7.0.7-5;7.0.7-6;7.0.7-8;7.0.7-9;7.0.7.7;7.0.8-0;7.0.8-1;7.0.8-10;7.0.8-11;7.0.8-12;7.0.8-13;7.0.8-14;7.0.8-15;7.0.8-16;7.0.8-17;7.0.8-18;7.0.8-19;7.0.8-2;7.0.8-20;7.0.8-21;7.0.8-22;7.0.8-23;7.0.8-24;7.0.8-25;7.0.8-26;7.0.8-27;7.0.8-28;7.0.8-29;7.0.8-3;7.0.8-30;7.0.8-31;7.0.8-32;7.0.8-33;7.0.8-34;7.0.8-35;7.0.8-36;7.0.8-37;7.0.8-38;7.0.8-39;7.0.8-4;7.0.8-40;7.0.8-41;7.0.8-42;7.0.8-43;7.0.8-44;7.0.8-45;7.0.8-46;7.0.8-47;7.0.8-48;7.0.8-49;7.0.8-5;7.0.8-50;7.0.8-51;7.0.8-52;7.0.8-53;7.0.8-54;7.0.8-55;7.0.8-56;7.0.8-57;7.0.8-58;7.0.8-59;7.0.8-6;7.0.8-60;7.0.8-61;7.0.8-62;7.0.8-63;7.0.8-64;7.0.8-65;7.0.8-66;7.0.8-67;7.0.8-68;7.0.8-7;7.0.8-8;7.0.8-9;7.0.9-0;7.0.9-1;7.0.9-10;7.0.9-11;7.0.9-12;7.0.9-13;7.0.9-14;7.0.9-15;7.0.9-16;7.0.9-17;7.0.9-18;7.0.9-19;7.0.9-2;7.0.9-20;7.0.9-21;7.0.9-22;7.0.9-23;7.0.9-24;7.0.9-25;7.0.9-26;7.0.9-27;7.0.9-4;7.0.9-5;7.0.9-6;7.0.9-7;7.0.9-8;7.0.9-9,7.0.1-0;7.0.1-1;7.0.1-10;7.0.1-2;7.0.1-3;7.0.1-4;7.0.1-5;7.0.1-6;7.0.1-7;7.0.1-8;7.0.1-9;7.0.10-0;7.0.10-1;7.0.10-2;7.0.10-3;7.0.10-4;7.0.10-5;7.0.10-6;7.0.2-0;7.0.2-1;7.0.2-10;7.0.2-2;7.0.2-3;7.0.2-4;7.0.2-5;7.0.2-6;7.0.2-7;7.0.2-8;7.0.2-9;7.0.3-0;7.0.3-1;7.0.3-10;7.0.3-2;7.0.3-3;7.0.3-4;7.0.3-5;7.0.3-6;7.0.3-7;7.0.3-8;7.0.3-9;7.0.4-0;7.0.4-1;7.0.4-10;7.0.4-2;7.0.4-3;7.0.4-4;7.0.4-5;7.0.4-6;7.0.4-7;7.0.4-8;7.0.4-9;7.0.5-0;7.0.5-1;7.0.5-10;7.0.5-2;7.0.5-3;7.0.5-4;7.0.5-5;7.0.5-6;7.0.5-7;7.0.5-8;7.0.5-9;7.0.6-0;7.0.6-1;7.0.6-2;7.0.6-3;7.0.6-4;7.0.6-5;7.0.6-6;7.0.6-7;7.0.6-8;7.0.6-9;7.0.7-0;7.0.7-1;7.0.7-10;7.0.7-11;7.0.7-12;7.0.7-13;7.0.7-14;7.0.7-15;7.0.7-16;7.0.7-17;7.0.7-18;7.0.7-19;7.0.7-2;7.0.7-20;7.0.7-21;7.0.7-22;7.0.7-23;7.0.7-24;7.0.7-25;7.0.7-26;7.0.7-27;7.0.7-28;7.0.7-29;7.0.7-3;7.0.7-30;7.0.7-31;7.0.7-32;7.0.7-33;7.0.7-34;7.0.7-35;7.0.7-36;7.0.7-37;7.0.7-38;7.0.7-39;7.0.7-4;7.0.7-5;7.0.7-6;7.0.7-8;7.0.7-9;7.0.7.7;7.0.8-0;7.0.8-1;7.0.8-10;7.0.8-11;7.0.8-12;7.0.8-13;7.0.8-14;7.0.8-15;7.0.8-16;7.0.8-17;7.0.8-18;7.0.8-19;7.0.8-2;7.0.8-20;7.0.8-21;7.0.8-22;7.0.8-23;7.0.8-24;7.0.8-25;7.0.8-26;7.0.8-27;7.0.8-28;7.0.8-29;7.0.8-3;7.0.8-30;7.0.8-31;7.0.8-32;7.0.8-33;7.0.8-34;7.0.8-35;7.0.8-36;7.0.8-37;7.0.8-38;7.0.8-39;7.0.8-4;7.0.8-40;7.0.8-41;7.0.8-42;7.0.8-43;7.0.8-44;7.0.8-45;7.0.8-46;7.0.8-47;7.0.8-48;7.0.8-49;7.0.8-5;7.0.8-50;7.0.8-51;7.0.8-52;7.0.8-53;7.0.8-54;7.0.8-55;7.0.8-56;7.0.8-57;7.0.8-58;7.0.8-59;7.0.8-6;7.0.8-60;7.0.8-61;7.0.8-62;7.0.8-63;7.0.8-64;7.0.8-65;7.0.8-66;7.0.8-67;7.0.8-68;7.0.8-7;7.0.8-8;7.0.8-9;7.0.9-0;7.0.9-1;7.0.9-10;7.0.9-11;7.0.9-12;7.0.9-13;7.0.9-14;7.0.9-15;7.0.9-16;7.0.9-17;7.0.9-18;7.0.9-19;7.0.9-2;7.0.9-20;7.0.9-21;7.0.9-22;7.0.9-23;7.0.9-24;7.0.9-25;7.0.9-26;7.0.9-27;7.0.9-4;7.0.9-5;7.0.9-6;7.0.9-7;7.0.9-8;7.0.9-9,7.0.1-0;7.0.1-1;7.0.1-10;7.0.1-2;7.0.1-3;7.0.1-4;7.0.1-5;7.0.1-6;7.0.1-7;7.0.1-8;7.0.1-9;7.0.10-0;7.0.10-1;7.0.10-2;7.0.10-3;7.0.10-4;7.0.10-5;7.0.10-6;7.0.2-0;7.0.2-1;7.0.2-10;7.0.2-2;7.0.2-3;7.0.2-4;7.0.2-5;7.0.2-6;7.0.2-7;7.0.2-8;7.0.2-9;7.0.3-0;7.0.3-1;7.0.3-10;7.0.3-2;7.0.3-3;7.0.3-4;7.0.3-5;7.0.3-6;7.0.3-7;7.0.3-8;7.0.3-9;7.0.4-0;7.0.4-1;7.0.4-10;7.0.4-2;7.0.4-3;7.0.4-4;7.0.4-5;7.0.4-6;7.0.4-7;7.0.4-8;7.0.4-9;7.0.5-0;7.0.5-1;7.0.5-10;7.0.5-2;7.0.5-3;7.0.5-4;7.0.5-5;7.0.5-6;7.0.5-7;7.0.5-8;7.0.5-9;7.0.6-0;7.0.6-1;7.0.6-2;7.0.6-3;7.0.6-4;7.0.6-5;7.0.6-6;7.0.6-7;7.0.6-8;7.0.6-9;7.0.7-0;7.0.7-1;7.0.7-10;7.0.7-11;7.0.7-12;7.0.7-13;7.0.7-14;7.0.7-15;7.0.7-16;7.0.7-17;7.0.7-18;7.0.7-19;7.0.7-2;7.0.7-20;7.0.7-21;7.0.7-22;7.0.7-23;7.0.7-24;7.0.7-25;7.0.7-26;7.0.7-27;7.0.7-28;7.0.7-29;7.0.7-3;7.0.7-30;7.0.7-31;7.0.7-32;7.0.7-33;7.0.7-34;7.0.7-35;7.0.7-36;7.0.7-37;7.0.7-38;7.0.7-39;7.0.7-4;7.0.7-5;7.0.7-6;7.0.7-8;7.0.7-9;7.0.7.7;7.0.8-0;7.0.8-1;7.0.8-10;7.0.8-11;7.0.8-12;7.0.8-13;7.0.8-14;7.0.8-15;7.0.8-16;7.0.8-17;7.0.8-18;7.0.8-19;7.0.8-2;7.0.8-20;7.0.8-21;7.0.8-22;7.0.8-23;7.0.8-24;7.0.8-25;7.0.8-26;7.0.8-27;7.0.8-28;7.0.8-29;7.0.8-3;7.0.8-30;7.0.8-31;7.0.8-32;7.0.8-33;7.0.8-34;7.0.8-35;7.0.8-36;7.0.8-37;7.0.8-38;7.0.8-39;7.0.8-4;7.0.8-40;7.0.8-41;7.0.8-42;7.0.8-43;7.0.8-44;7.0.8-45;7.0.8-46;7.0.8-47;7.0.8-48;7.0.8-49;7.0.8-5;7.0.8-50;7.0.8-51;7.0.8-52;7.0.8-53;7.0.8-54;7.0.8-55;7.0.8-56;7.0.8-57;7.0.8-58;7.0.8-59;7.0.8-6;7.0.8-60;7.0.8-61;7.0.8-62;7.0.8-63;7.0.8-64;7.0.8-65;7.0.8-66;7.0.8-67;7.0.8-68;7.0.8-7;7.0.8-8;7.0.8-9;7.0.9-0;7.0.9-1;7.0.9-10;7.0.9-11;7.0.9-12;7.0.9-13;7.0.9-14;7.0.9-15;7.0.9-16;7.0.9-17;7.0.9-18;7.0.9-19;7.0.9-2;7.0.9-20;7.0.9-21;7.0.9-22;7.0.9-23;7.0.9-24;7.0.9-25;7.0.9-26;7.0.9-27;7.0.9-4;7.0.9-5;7.0.9-6;7.0.9-7;7.0.9-8;7.0.9-9
CVE-2020-8231,curl,True,9,5,legacy_raw_candidate,unknown,strong_only,fenced_json,True,success,d021f2e8a0067fc769652f27afec9024c0d02b3d,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,d021f2e8a0067fc769652f27afec9024c0d02b3d,requires_manual_review,0,0,0,0,0,0,curl-7_29_0;curl-7_30_0;curl-7_31_0;curl-7_32_0;curl-7_33_0;curl-7_34_0;curl-7_35_0;curl-7_36_0;curl-7_37_0;curl-7_37_1;curl-7_38_0;curl-7_39_0;curl-7_40_0;curl-7_41_0;curl-7_42_0;curl-7_42_1;curl-7_43_0;curl-7_44_0;curl-7_45_0;curl-7_46_0;curl-7_47_0;curl-7_47_1;curl-7_48_0;curl-7_49_0;curl-7_49_1;curl-7_50_0;curl-7_50_1;curl-7_50_2;curl-7_50_3;curl-7_51_0;curl-7_52_0;curl-7_52_1;curl-7_53_0;curl-7_53_1;curl-7_54_0;curl-7_54_1;curl-7_55_0;curl-7_55_1;curl-7_56_0;curl-7_56_1;curl-7_57_0;curl-7_58_0;curl-7_59_0;curl-7_60_0;curl-7_61_0;curl-7_61_1;curl-7_62_0;curl-7_63_0;curl-7_64_0;curl-7_64_1;curl-7_65_0;curl-7_65_1;curl-7_65_2;curl-7_65_3;curl-7_66_0;curl-7_67_0;curl-7_68_0;curl-7_69_0;curl-7_69_1;curl-7_70_0;curl-7_71_0;curl-7_71_1,curl-7_29_0;curl-7_30_0;curl-7_31_0;curl-7_32_0;curl-7_33_0;curl-7_34_0;curl-7_35_0;curl-7_36_0;curl-7_37_0;curl-7_37_1;curl-7_38_0;curl-7_39_0;curl-7_40_0;curl-7_41_0;curl-7_42_0;curl-7_42_1;curl-7_43_0;curl-7_44_0;curl-7_45_0;curl-7_46_0;curl-7_47_0;curl-7_47_1;curl-7_48_0;curl-7_49_0;curl-7_49_1;curl-7_50_0;curl-7_50_1;curl-7_50_2;curl-7_50_3;curl-7_51_0;curl-7_52_0;curl-7_52_1;curl-7_53_0;curl-7_53_1;curl-7_54_0;curl-7_54_1;curl-7_55_0;curl-7_55_1;curl-7_56_0;curl-7_56_1;curl-7_57_0;curl-7_58_0;curl-7_59_0;curl-7_60_0;curl-7_61_0;curl-7_61_1;curl-7_62_0;curl-7_63_0;curl-7_64_0;curl-7_64_1;curl-7_65_0;curl-7_65_1;curl-7_65_2;curl-7_65_3;curl-7_66_0;curl-7_67_0;curl-7_68_0;curl-7_69_0;curl-7_69_1;curl-7_70_0;curl-7_71_0;curl-7_71_1,curl-7_29_0;curl-7_30_0;curl-7_31_0;curl-7_32_0;curl-7_33_0;curl-7_34_0;curl-7_35_0;curl-7_36_0;curl-7_37_0;curl-7_37_1;curl-7_38_0;curl-7_39_0;curl-7_40_0;curl-7_41_0;curl-7_42_0;curl-7_42_1;curl-7_43_0;curl-7_44_0;curl-7_45_0;curl-7_46_0;curl-7_47_0;curl-7_47_1;curl-7_48_0;curl-7_49_0;curl-7_49_1;curl-7_50_0;curl-7_50_1;curl-7_50_2;curl-7_50_3;curl-7_51_0;curl-7_52_0;curl-7_52_1;curl-7_53_0;curl-7_53_1;curl-7_54_0;curl-7_54_1;curl-7_55_0;curl-7_55_1;curl-7_56_0;curl-7_56_1;curl-7_57_0;curl-7_58_0;curl-7_59_0;curl-7_60_0;curl-7_61_0;curl-7_61_1;curl-7_62_0;curl-7_63_0;curl-7_64_0;curl-7_64_1;curl-7_65_0;curl-7_65_1;curl-7_65_2;curl-7_65_3;curl-7_66_0;curl-7_67_0;curl-7_68_0;curl-7_69_0;curl-7_69_1;curl-7_70_0;curl-7_71_0;curl-7_71_1,curl-7_29_0;curl-7_30_0;curl-7_31_0;curl-7_32_0;curl-7_33_0;curl-7_34_0;curl-7_35_0;curl-7_36_0;curl-7_37_0;curl-7_37_1;curl-7_38_0;curl-7_39_0;curl-7_40_0;curl-7_41_0;curl-7_42_0;curl-7_42_1;curl-7_43_0;curl-7_44_0;curl-7_45_0;curl-7_46_0;curl-7_47_0;curl-7_47_1;curl-7_48_0;curl-7_49_0;curl-7_49_1;curl-7_50_0;curl-7_50_1;curl-7_50_2;curl-7_50_3;curl-7_51_0;curl-7_52_0;curl-7_52_1;curl-7_53_0;curl-7_53_1;curl-7_54_0;curl-7_54_1;curl-7_55_0;curl-7_55_1;curl-7_56_0;curl-7_56_1;curl-7_57_0;curl-7_58_0;curl-7_59_0;curl-7_60_0;curl-7_61_0;curl-7_61_1;curl-7_62_0;curl-7_63_0;curl-7_64_0;curl-7_64_1;curl-7_65_0;curl-7_65_1;curl-7_65_2;curl-7_65_3;curl-7_66_0;curl-7_67_0;curl-7_68_0;curl-7_69_0;curl-7_69_1;curl-7_70_0;curl-7_71_0;curl-7_71_1
CVE-2020-11984,httpd,True,4,3,legacy_raw_candidate,unknown,strong_only,fenced_json,True,success,99c59e098103ccf13b833281ec08493e042dfee0,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,99c59e098103ccf13b833281ec08493e042dfee0,requires_manual_review,0,0,1,1,0,0,2.4.30;2.4.31;2.4.32;2.4.33;2.4.34;2.4.35;2.4.36;2.4.37;2.4.38;2.4.39;2.4.40;2.4.41;2.4.42;2.4.43,2.4.30;2.4.31;2.4.32;2.4.33;2.4.34;2.4.35;2.4.36;2.4.37;2.4.38;2.4.39;2.4.40;2.4.41;2.4.42;2.4.43,2.4.30;2.4.31;2.4.32;2.4.33;2.4.34;2.4.35;2.4.36;2.4.37;2.4.38;2.4.39;2.4.40;2.4.41;2.4.42;2.4.43,2.4.30;2.4.31;2.4.32;2.4.33;2.4.34;2.4.35;2.4.36;2.4.37;2.4.38;2.4.39;2.4.40;2.4.41;2.4.42;2.4.43
CVE-2022-0171,linux,True,2,2,legacy_raw_candidate,unknown,strong_only,fenced_json,True,success,2df72e9bc4c505d8357012f2924589f3d16f9d44,0.15384615384615385,1.0,0.2666666666666667,False,0.15384615384615385,1.0,0.2666666666666667,False,1.0,0.625,0.7692307692307693,False,0.018018018018018018,1.0,0.035398230088495575,False,0.1111111111111111,0.625,0.18867924528301885,False,8931a454aea03bab21b3b8fcdc94f674eebd1c5d,non_release_tag_noise,436,40,436,392,0,0,v5.10;v5.11;v5.12;v5.13;v5.14;v5.15;v5.16;v5.17,v3.10;v3.11;v3.12;v3.13;v3.14;v3.15;v3.16;v3.17;v3.18;v3.19;v3.7;v3.8;v3.9;v4.0;v4.1;v4.10;v4.11;v4.12;v4.13;v4.14;v4.15;v4.16;v4.17;v4.18;v4.19;v4.2;v4.20;v4.3;v4.4;v4.5;v4.6;v4.7;v4.8;v4.9;v5.0;v5.1;v5.10;v5.11;v5.12;v5.13;v5.14;v5.15;v5.16;v5.17;v5.2;v5.3;v5.4;v5.5;v5.6;v5.7;v5.8;v5.9,v3.10;v3.11;v3.12;v3.13;v3.14;v3.15;v3.16;v3.17;v3.18;v3.19;v3.7;v3.8;v3.9;v4.0;v4.1;v4.10;v4.11;v4.12;v4.13;v4.14;v4.15;v4.16;v4.17;v4.18;v4.19;v4.2;v4.20;v4.3;v4.4;v4.5;v4.6;v4.7;v4.8;v4.9;v5.0;v5.1;v5.10;v5.11;v5.12;v5.13;v5.14;v5.15;v5.16;v5.17;v5.2;v5.3;v5.4;v5.5;v5.6;v5.7;v5.8;v5.9,v5.13;v5.14;v5.15;v5.16;v5.17
CVE-2022-0286,linux,True,2,2,legacy_raw_candidate,unknown,strong_only,fenced_json,True,success,bdfd2d1fa79acd03e18d1683419572f3682b39fd,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,0.11363636363636363,1.0,0.20408163265306123,False,0.11363636363636363,1.0,0.20408163265306123,False,bdfd2d1fa79acd03e18d1683419572f3682b39fd,non_release_tag_noise,39,39,39,39,0,0,v5.10;v5.11;v5.12;v5.13;v5.9,v5.10;v5.11;v5.12;v5.13;v5.9,v5.10;v5.11;v5.12;v5.13;v5.9,v5.10;v5.11;v5.12;v5.13;v5.9
CVE-2020-15389,openjpeg,True,5,4,legacy_raw_candidate,unknown,strong_only,fenced_json,True,success,055d429ae11ad98dfd3dc68d188ec538588d805c,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,0.8888888888888888,1.0,0.9411764705882353,False,0.8888888888888888,1.0,0.9411764705882353,False,055d429ae11ad98dfd3dc68d188ec538588d805c,non_release_tag_noise,1,1,1,1,0,0,v2.1.1;v2.1.2;v2.2.0;v2.3.0;v2.3.1;version.2.0;version.2.0.1;version.2.1,v2.1.1;v2.1.2;v2.2.0;v2.3.0;v2.3.1;version.2.0;version.2.0.1;version.2.1,v2.1.1;v2.1.2;v2.2.0;v2.3.0;v2.3.1;version.2.0;version.2.0.1;version.2.1,v2.1.1;v2.1.2;v2.2.0;v2.3.0;v2.3.1;version.2.0;version.2.0.1;version.2.1
CVE-2020-1967,openssl,True,1,1,legacy_raw_candidate,unknown,strong_only,fenced_json,True,success,604ba26560ca71bf8a1c127da96727b5b2b077e1,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,604ba26560ca71bf8a1c127da96727b5b2b077e1,requires_manual_review,0,0,0,0,0,0,OpenSSL_1_1_1d;OpenSSL_1_1_1e;OpenSSL_1_1_1f,OpenSSL_1_1_1d;OpenSSL_1_1_1e;OpenSSL_1_1_1f,OpenSSL_1_1_1d;OpenSSL_1_1_1e;OpenSSL_1_1_1f,OpenSSL_1_1_1d;OpenSSL_1_1_1e;OpenSSL_1_1_1f
CVE-2020-11869,qemu,True,4,2,legacy_raw_candidate,unknown,strong_only,fenced_json,True,success,584acf34cb05f16e13a46d666196a7583d232616,0.75,1.0,0.8571428571428571,False,0.5,1.0,0.6666666666666666,False,0.75,1.0,0.8571428571428571,False,0.16666666666666666,1.0,0.2857142857142857,False,0.16666666666666666,1.0,0.2857142857142857,False,584acf34cb05f16e13a46d666196a7583d232616,release_line_overreach,15,15,22,19,1,0,v4.1.0;v4.1.1;v4.2.0,v4.1.0;v4.1.1;v4.2.0;v4.2.1,v4.0.0;v4.0.1;v4.1.0;v4.1.1;v4.2.0;v4.2.1,v4.1.0;v4.1.1;v4.2.0;v4.2.1
