cve_id,repo,tag,release_line,branch_context_id,vulnerability_predicate_state,fix_predicate_state,fix_reachability_state,boundary_state,function_scope_match_kind,evidence_refs,final_tri_state,final_reason,included_in_primary_prediction
CVE-2020-11647,wireshark,wireshark-1.11.3,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,present_exact,strong_absent,absent,active,exact,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_affected,at_least_one_branch_context_confirmed_affected,True
CVE-2020-11647,wireshark,wireshark-1.12.0,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,present_exact,strong_absent,absent,active,exact,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_affected,at_least_one_branch_context_confirmed_affected,True
CVE-2020-11647,wireshark,wireshark-1.12.1,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,present_exact,strong_absent,absent,active,exact,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_affected,at_least_one_branch_context_confirmed_affected,True
CVE-2020-11647,wireshark,wireshark-1.12.10,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,present_exact,strong_absent,absent,active,exact,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_affected,at_least_one_branch_context_confirmed_affected,True
CVE-2020-11647,wireshark,wireshark-1.12.11,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,present_exact,strong_absent,absent,active,exact,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_affected,at_least_one_branch_context_confirmed_affected,True
CVE-2020-11647,wireshark,wireshark-1.12.12,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,present_exact,strong_absent,absent,active,exact,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_affected,at_least_one_branch_context_confirmed_affected,True
CVE-2020-11647,wireshark,wireshark-1.12.13,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,present_exact,strong_absent,absent,active,exact,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_affected,at_least_one_branch_context_confirmed_affected,True
CVE-2020-11647,wireshark,wireshark-1.12.2,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,present_exact,strong_absent,absent,active,exact,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_affected,at_least_one_branch_context_confirmed_affected,True
CVE-2020-11647,wireshark,wireshark-1.12.3,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,present_exact,strong_absent,absent,active,exact,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_affected,at_least_one_branch_context_confirmed_affected,True
CVE-2020-11647,wireshark,wireshark-1.12.4,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,present_exact,strong_absent,absent,active,exact,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_affected,at_least_one_branch_context_confirmed_affected,True
CVE-2020-11647,wireshark,wireshark-1.12.5,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,present_exact,strong_absent,absent,active,exact,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_affected,at_least_one_branch_context_confirmed_affected,True
CVE-2020-11647,wireshark,wireshark-1.12.6,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,present_exact,strong_absent,absent,active,exact,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_affected,at_least_one_branch_context_confirmed_affected,True
CVE-2020-11647,wireshark,wireshark-1.12.7,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,present_exact,strong_absent,absent,active,exact,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_affected,at_least_one_branch_context_confirmed_affected,True
CVE-2020-11647,wireshark,wireshark-1.12.8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,present_exact,strong_absent,absent,active,exact,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_affected,at_least_one_branch_context_confirmed_affected,True
CVE-2020-11647,wireshark,wireshark-1.12.9,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,present_exact,strong_absent,absent,active,exact,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_affected,at_least_one_branch_context_confirmed_affected,True
CVE-2020-11647,wireshark,wireshark-1.2.0,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.2.1,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.2.10,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.2.11,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.2.12,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.2.13,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.2.14,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.2.15,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.2.16,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.2.17,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.2.18,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.2.2,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.2.3,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.2.4,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.2.5,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.2.6,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.2.7,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.2.8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.2.9,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.4.0,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.4.1,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.4.10,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.4.11,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.4.12,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.4.13,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,present_exact,strong_absent,absent,active,exact,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_affected,at_least_one_branch_context_confirmed_affected,True
CVE-2020-11647,wireshark,wireshark-1.4.14,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,present_exact,strong_absent,absent,active,exact,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_affected,at_least_one_branch_context_confirmed_affected,True
CVE-2020-11647,wireshark,wireshark-1.4.15,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,present_exact,strong_absent,absent,active,exact,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_affected,at_least_one_branch_context_confirmed_affected,True
CVE-2020-11647,wireshark,wireshark-1.4.2,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.4.3,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.4.4,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.4.5,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.4.6,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.4.7,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.4.8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.4.9,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.6.0,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
CVE-2020-11647,wireshark,wireshark-1.6.1,branch-context-v1-2-1:b00b4642f41cf2ad78d8,branch-context-v1-2-1:b00b4642f41cf2ad78d8,absent,strong_absent,absent,inactive,no_match,"[""fix:6f56fc9496db158218243ea87e3660c874a0bab0:no"", ""history-event:1da66a2f8e26c85c31662741da9627a21d46891968650212455543b244c54735"", ""history-event:4fedd7b33ffd2fc8fad114643c6a81fdf6f8d7fd6d10d1238f82905fb52f8fb1""]",confirmed_unaffected,at_least_one_branch_context_confirmed_unaffected,False
