cve_id,repo,schema_ok,anchor_count,candidate_commit_count,candidate_generation_modes,evidence_levels,candidate_lane,parse_status,contract_ok,blame_status,top1_candidate_commit,release_top1_precision,release_top1_recall,release_top1_f1,release_top1_exact_match,release_topk_precision,release_topk_recall,release_topk_f1,release_topk_exact_match,release_oracle_precision,release_oracle_recall,release_oracle_f1,release_oracle_exact_match,diagnostic_all_top1_precision,diagnostic_all_top1_recall,diagnostic_all_top1_f1,diagnostic_all_top1_exact_match,diagnostic_all_oracle_precision,diagnostic_all_oracle_recall,diagnostic_all_oracle_f1,diagnostic_all_oracle_exact_match,oracle_best_candidate_commit,error_bucket,top1_false_positive_tag_count,oracle_false_positive_tag_count,any_candidate_false_positive_tag_count,non_release_tag_noise_count,release_line_overreach_count,branch_or_backport_limit_tag_count,ground_truth_affected_versions,top1_predicted_tags,topk_predicted_tags,oracle_predicted_tags
CVE-2020-11985,httpd,True,1,1,legacy_raw_candidate,unknown,strong_only,fenced_json,True,success,f3f2abdb9eddec36f839ce870a32f6d6916fe49d,1.0,0.6578947368421053,0.7936507936507937,False,1.0,0.6578947368421053,0.7936507936507937,False,1.0,0.6578947368421053,0.7936507936507937,False,1.0,0.6578947368421053,0.7936507936507937,False,1.0,0.6578947368421053,0.7936507936507937,False,f3f2abdb9eddec36f839ce870a32f6d6916fe49d,requires_manual_review,0,0,0,0,0,0,2.3.10;2.3.11;2.3.12;2.3.13;2.3.14;2.3.15;2.3.16;2.3.3;2.3.4;2.3.5;2.3.6;2.3.7;2.3.8;2.3.9;2.4.0;2.4.1;2.4.10;2.4.11;2.4.12;2.4.13;2.4.14;2.4.15;2.4.16;2.4.17;2.4.18;2.4.19;2.4.2;2.4.20;2.4.21;2.4.22;2.4.23;2.4.3;2.4.4;2.4.5;2.4.6;2.4.7;2.4.8;2.4.9,2.3.16;2.4.0;2.4.1;2.4.10;2.4.11;2.4.12;2.4.13;2.4.14;2.4.15;2.4.16;2.4.17;2.4.18;2.4.19;2.4.2;2.4.20;2.4.21;2.4.22;2.4.23;2.4.3;2.4.4;2.4.5;2.4.6;2.4.7;2.4.8;2.4.9,2.3.16;2.4.0;2.4.1;2.4.10;2.4.11;2.4.12;2.4.13;2.4.14;2.4.15;2.4.16;2.4.17;2.4.18;2.4.19;2.4.2;2.4.20;2.4.21;2.4.22;2.4.23;2.4.3;2.4.4;2.4.5;2.4.6;2.4.7;2.4.8;2.4.9,2.3.16;2.4.0;2.4.1;2.4.10;2.4.11;2.4.12;2.4.13;2.4.14;2.4.15;2.4.16;2.4.17;2.4.18;2.4.19;2.4.2;2.4.20;2.4.21;2.4.22;2.4.23;2.4.3;2.4.4;2.4.5;2.4.6;2.4.7;2.4.8;2.4.9
CVE-2020-11993,httpd,True,1,1,legacy_raw_candidate,unknown,strong_only,fenced_json,True,success,c671673db96e286e2321d5babf05c767cb76a1ef,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,c671673db96e286e2321d5babf05c767cb76a1ef,anchor_or_blame_likely_problem,1,1,1,1,0,0,2.2.25;2.4.17;2.4.18;2.4.19;2.4.20;2.4.21;2.4.22;2.4.23;2.4.24;2.4.25;2.4.26;2.4.27;2.4.28;2.4.29;2.4.30;2.4.31;2.4.32;2.4.33;2.4.34;2.4.35;2.4.36;2.4.37;2.4.38;2.4.39;2.4.40;2.4.41;2.4.42;2.4.43,,,
CVE-2022-0171,linux,True,3,2,legacy_raw_candidate,unknown,strong_only,fenced_json,True,success,8931a454aea03bab21b3b8fcdc94f674eebd1c5d,1.0,0.625,0.7692307692307693,False,1.0,0.625,0.7692307692307693,False,1.0,0.625,0.7692307692307693,False,0.1111111111111111,0.625,0.18867924528301885,False,0.1111111111111111,0.625,0.18867924528301885,False,f922bd9bf33bd5a8c6694927f010f32127810fbf,non_release_tag_noise,40,40,40,40,0,0,v5.10;v5.11;v5.12;v5.13;v5.14;v5.15;v5.16;v5.17,v5.13;v5.14;v5.15;v5.16;v5.17,v5.13;v5.14;v5.15;v5.16;v5.17,v5.13;v5.14;v5.15;v5.16;v5.17
CVE-2022-0185,linux,True,1,1,legacy_raw_candidate,unknown,strong_only,json,True,success,3e1aeb00e6d132efc151dacc062b38269bc9eccc,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,0.11940298507462686,1.0,0.21333333333333335,False,0.11940298507462686,1.0,0.21333333333333335,False,3e1aeb00e6d132efc151dacc062b38269bc9eccc,non_release_tag_noise,118,118,118,118,0,0,v5.1;v5.10;v5.11;v5.12;v5.13;v5.14;v5.15;v5.16;v5.2;v5.3;v5.4;v5.5;v5.6;v5.7;v5.8;v5.9,v5.1;v5.10;v5.11;v5.12;v5.13;v5.14;v5.15;v5.16;v5.2;v5.3;v5.4;v5.5;v5.6;v5.7;v5.8;v5.9,v5.1;v5.10;v5.11;v5.12;v5.13;v5.14;v5.15;v5.16;v5.2;v5.3;v5.4;v5.5;v5.6;v5.7;v5.8;v5.9,v5.1;v5.10;v5.11;v5.12;v5.13;v5.14;v5.15;v5.16;v5.2;v5.3;v5.4;v5.5;v5.6;v5.7;v5.8;v5.9
CVE-2022-0264,linux,True,1,1,legacy_raw_candidate,unknown,strong_only,fenced_json,True,success,37086bfdc737ea6f66bf68dcf16757004d68e1e1,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,0.10256410256410256,1.0,0.18604651162790695,False,0.10256410256410256,1.0,0.18604651162790695,False,37086bfdc737ea6f66bf68dcf16757004d68e1e1,non_release_tag_noise,35,35,35,35,0,0,v5.12;v5.13;v5.14;v5.15,v5.12;v5.13;v5.14;v5.15,v5.12;v5.13;v5.14;v5.15,v5.12;v5.13;v5.14;v5.15
CVE-2022-0286,linux,True,2,2,legacy_raw_candidate,unknown,strong_only,fenced_json,True,success,bdfd2d1fa79acd03e18d1683419572f3682b39fd,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,0.11363636363636363,1.0,0.20408163265306123,False,0.11363636363636363,1.0,0.20408163265306123,False,bdfd2d1fa79acd03e18d1683419572f3682b39fd,non_release_tag_noise,39,39,39,39,0,0,v5.10;v5.11;v5.12;v5.13;v5.9,v5.10;v5.11;v5.12;v5.13;v5.9,v5.10;v5.11;v5.12;v5.13;v5.9,v5.10;v5.11;v5.12;v5.13;v5.9
CVE-2022-0322,linux,True,1,1,legacy_raw_candidate,unknown,strong_only,json,True,success,cc16f00f6529aa2378f2b949a6f68e9dc6dec363,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,0.1152073732718894,1.0,0.20661157024793386,False,0.1152073732718894,1.0,0.20661157024793386,False,cc16f00f6529aa2378f2b949a6f68e9dc6dec363,non_release_tag_noise,192,192,192,192,0,0,v4.11;v4.12;v4.13;v4.14;v4.15;v4.16;v4.17;v4.18;v4.19;v4.20;v5.0;v5.1;v5.10;v5.11;v5.12;v5.13;v5.14;v5.2;v5.3;v5.4;v5.5;v5.6;v5.7;v5.8;v5.9,v4.11;v4.12;v4.13;v4.14;v4.15;v4.16;v4.17;v4.18;v4.19;v4.20;v5.0;v5.1;v5.10;v5.11;v5.12;v5.13;v5.14;v5.2;v5.3;v5.4;v5.5;v5.6;v5.7;v5.8;v5.9,v4.11;v4.12;v4.13;v4.14;v4.15;v4.16;v4.17;v4.18;v4.19;v4.20;v5.0;v5.1;v5.10;v5.11;v5.12;v5.13;v5.14;v5.2;v5.3;v5.4;v5.5;v5.6;v5.7;v5.8;v5.9,v4.11;v4.12;v4.13;v4.14;v4.15;v4.16;v4.17;v4.18;v4.19;v4.20;v5.0;v5.1;v5.10;v5.11;v5.12;v5.13;v5.14;v5.2;v5.3;v5.4;v5.5;v5.6;v5.7;v5.8;v5.9
CVE-2022-0433,linux,True,0,0,,,none,,,not_evaluable,,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,,anchor_or_blame_likely_problem,0,0,0,0,0,0,v5.16,,,
CVE-2020-15389,openjpeg,True,4,3,legacy_raw_candidate,unknown,strong_only,fenced_json,True,success,055d429ae11ad98dfd3dc68d188ec538588d805c,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,0.8888888888888888,1.0,0.9411764705882353,False,0.8888888888888888,1.0,0.9411764705882353,False,055d429ae11ad98dfd3dc68d188ec538588d805c,non_release_tag_noise,1,1,1,1,0,0,v2.1.1;v2.1.2;v2.2.0;v2.3.0;v2.3.1;version.2.0;version.2.0.1;version.2.1,v2.1.1;v2.1.2;v2.2.0;v2.3.0;v2.3.1;version.2.0;version.2.0.1;version.2.1,v2.1.1;v2.1.2;v2.2.0;v2.3.0;v2.3.1;version.2.0;version.2.0.1;version.2.1,v2.1.1;v2.1.2;v2.2.0;v2.3.0;v2.3.1;version.2.0;version.2.0.1;version.2.1
CVE-2020-27814,openjpeg,True,0,0,,,none,,,not_evaluable,,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,,anchor_or_blame_likely_problem,0,0,0,0,0,0,v2.1.1;v2.1.2;v2.2.0;v2.3.0;v2.3.1,,,
CVE-2020-27823,openjpeg,True,2,1,legacy_raw_candidate,unknown,strong_only,fenced_json,True,success,563bd8499e63db976ca8358216138647593354bc,1.0,0.6,0.7499999999999999,False,1.0,0.6,0.7499999999999999,False,1.0,0.6,0.7499999999999999,False,1.0,0.6,0.7499999999999999,False,1.0,0.6,0.7499999999999999,False,563bd8499e63db976ca8358216138647593354bc,requires_manual_review,0,0,0,0,0,0,v2.1.1;v2.1.2;v2.2.0;v2.3.0;v2.3.1,v2.2.0;v2.3.0;v2.3.1,v2.2.0;v2.3.0;v2.3.1,v2.2.0;v2.3.0;v2.3.1
CVE-2020-1967,openssl,True,1,1,legacy_raw_candidate,unknown,strong_only,fenced_json,True,success,604ba26560ca71bf8a1c127da96727b5b2b077e1,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,604ba26560ca71bf8a1c127da96727b5b2b077e1,requires_manual_review,0,0,0,0,0,0,OpenSSL_1_1_1d;OpenSSL_1_1_1e;OpenSSL_1_1_1f,OpenSSL_1_1_1d;OpenSSL_1_1_1e;OpenSSL_1_1_1f,OpenSSL_1_1_1d;OpenSSL_1_1_1e;OpenSSL_1_1_1f,OpenSSL_1_1_1d;OpenSSL_1_1_1e;OpenSSL_1_1_1f
CVE-2020-1971,openssl,True,0,0,,,none,,,not_evaluable,,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,,anchor_or_blame_likely_problem,0,0,0,0,0,0,OpenSSL-fips-2_0;OpenSSL-fips-2_0-pl1;OpenSSL-fips-2_0_1;OpenSSL-fips-2_0_10;OpenSSL-fips-2_0_11;OpenSSL-fips-2_0_12;OpenSSL-fips-2_0_13;OpenSSL-fips-2_0_14;OpenSSL-fips-2_0_15;OpenSSL-fips-2_0_16;OpenSSL-fips-2_0_2;OpenSSL-fips-2_0_3;OpenSSL-fips-2_0_4;OpenSSL-fips-2_0_5;OpenSSL-fips-2_0_6;OpenSSL-fips-2_0_7;OpenSSL-fips-2_0_8;OpenSSL-fips-2_0_9;OpenSSL_1_0_0;OpenSSL_1_0_0a;OpenSSL_1_0_0b;OpenSSL_1_0_0c;OpenSSL_1_0_0d;OpenSSL_1_0_0e;OpenSSL_1_0_0f;OpenSSL_1_0_0g;OpenSSL_1_0_0h;OpenSSL_1_0_0i;OpenSSL_1_0_0j;OpenSSL_1_0_0k;OpenSSL_1_0_0l;OpenSSL_1_0_0m;OpenSSL_1_0_0n;OpenSSL_1_0_0o;OpenSSL_1_0_0p;OpenSSL_1_0_0q;OpenSSL_1_0_0r;OpenSSL_1_0_0s;OpenSSL_1_0_0t;OpenSSL_1_0_1;OpenSSL_1_0_1a;OpenSSL_1_0_1b;OpenSSL_1_0_1c;OpenSSL_1_0_1d;OpenSSL_1_0_1e;OpenSSL_1_0_1f;OpenSSL_1_0_1g;OpenSSL_1_0_1h;OpenSSL_1_0_1i;OpenSSL_1_0_1j;OpenSSL_1_0_1k;OpenSSL_1_0_1l;OpenSSL_1_0_1m;OpenSSL_1_0_1n;OpenSSL_1_0_1o;OpenSSL_1_0_1p;OpenSSL_1_0_1q;OpenSSL_1_0_1r;OpenSSL_1_0_1s;OpenSSL_1_0_1t;OpenSSL_1_0_1u;OpenSSL_1_0_2;OpenSSL_1_0_2a;OpenSSL_1_0_2b;OpenSSL_1_0_2c;OpenSSL_1_0_2d;OpenSSL_1_0_2e;OpenSSL_1_0_2f;OpenSSL_1_0_2g;OpenSSL_1_0_2h;OpenSSL_1_0_2i;OpenSSL_1_0_2j;OpenSSL_1_0_2k;OpenSSL_1_0_2l;OpenSSL_1_0_2m;OpenSSL_1_0_2n;OpenSSL_1_0_2o;OpenSSL_1_0_2p;OpenSSL_1_0_2q;OpenSSL_1_0_2r;OpenSSL_1_0_2s;OpenSSL_1_0_2t;OpenSSL_1_0_2u;OpenSSL_1_1_0;OpenSSL_1_1_0a;OpenSSL_1_1_0b;OpenSSL_1_1_0c;OpenSSL_1_1_0d;OpenSSL_1_1_0e;OpenSSL_1_1_0f;OpenSSL_1_1_0g;OpenSSL_1_1_0h;OpenSSL_1_1_0i;OpenSSL_1_1_0j;OpenSSL_1_1_0k;OpenSSL_1_1_0l;OpenSSL_1_1_1;OpenSSL_1_1_1a;OpenSSL_1_1_1b;OpenSSL_1_1_1c;OpenSSL_1_1_1d;OpenSSL_1_1_1e;OpenSSL_1_1_1f;OpenSSL_1_1_1g;OpenSSL_1_1_1h,,,
CVE-2021-23840,openssl,True,2,2,legacy_raw_candidate,unknown,strong_only,fenced_json,True,success,fa75ee1aecda0da96216440aa4ea91d4a17e8244,1.0,0.25,0.4,False,0.16161616161616163,1.0,0.27826086956521745,False,1.0,0.25,0.4,False,1.0,0.25,0.4,False,1.0,0.25,0.4,False,fa75ee1aecda0da96216440aa4ea91d4a17e8244,requires_manual_review,0,0,363,197,56,0,OpenSSL_1_0_2;OpenSSL_1_0_2a;OpenSSL_1_0_2b;OpenSSL_1_0_2c;OpenSSL_1_0_2d;OpenSSL_1_0_2e;OpenSSL_1_0_2f;OpenSSL_1_0_2g;OpenSSL_1_0_2h;OpenSSL_1_0_2i;OpenSSL_1_0_2j;OpenSSL_1_0_2k;OpenSSL_1_0_2l;OpenSSL_1_0_2m;OpenSSL_1_0_2n;OpenSSL_1_0_2o;OpenSSL_1_0_2p;OpenSSL_1_0_2q;OpenSSL_1_0_2r;OpenSSL_1_0_2s;OpenSSL_1_0_2t;OpenSSL_1_0_2u;OpenSSL_1_1_1;OpenSSL_1_1_1a;OpenSSL_1_1_1b;OpenSSL_1_1_1c;OpenSSL_1_1_1d;OpenSSL_1_1_1e;OpenSSL_1_1_1f;OpenSSL_1_1_1g;OpenSSL_1_1_1h;OpenSSL_1_1_1i,OpenSSL_1_1_1b;OpenSSL_1_1_1c;OpenSSL_1_1_1d;OpenSSL_1_1_1e;OpenSSL_1_1_1f;OpenSSL_1_1_1g;OpenSSL_1_1_1h;OpenSSL_1_1_1i,OpenSSL_0_9_6;OpenSSL_0_9_6a;OpenSSL_0_9_6b;OpenSSL_0_9_6c;OpenSSL_0_9_6d;OpenSSL_0_9_6e;OpenSSL_0_9_6f;OpenSSL_0_9_6g;OpenSSL_0_9_6h;OpenSSL_0_9_6i;OpenSSL_0_9_6j;OpenSSL_0_9_6k;OpenSSL_0_9_6l;OpenSSL_0_9_6m;OpenSSL_0_9_7;OpenSSL_0_9_7a;OpenSSL_0_9_7b;OpenSSL_0_9_7c;OpenSSL_0_9_7d;OpenSSL_0_9_7e;OpenSSL_0_9_7f;OpenSSL_0_9_7g;OpenSSL_0_9_7h;OpenSSL_0_9_7i;OpenSSL_0_9_7j;OpenSSL_0_9_7k;OpenSSL_0_9_7l;OpenSSL_0_9_7m;OpenSSL_0_9_8;OpenSSL_0_9_8a;OpenSSL_0_9_8b;OpenSSL_0_9_8c;OpenSSL_0_9_8d;OpenSSL_0_9_8e;OpenSSL_0_9_8f;OpenSSL_0_9_8g;OpenSSL_0_9_8h;OpenSSL_0_9_8i;OpenSSL_0_9_8j;OpenSSL_0_9_8k;OpenSSL_0_9_8l;OpenSSL_0_9_8m;OpenSSL_0_9_8n;OpenSSL_0_9_8o;OpenSSL_0_9_8p;OpenSSL_0_9_8q;OpenSSL_0_9_8r;OpenSSL_0_9_8s;OpenSSL_0_9_8t;OpenSSL_0_9_8u;OpenSSL_0_9_8v;OpenSSL_0_9_8w;OpenSSL_0_9_8x;OpenSSL_0_9_8y;OpenSSL_1_0_0;OpenSSL_1_0_0a;OpenSSL_1_0_0b;OpenSSL_1_0_0c;OpenSSL_1_0_0d;OpenSSL_1_0_0e;OpenSSL_1_0_0f;OpenSSL_1_0_0g;OpenSSL_1_0_0h;OpenSSL_1_0_0i;OpenSSL_1_0_0j;OpenSSL_1_0_0k;OpenSSL_1_0_0l;OpenSSL_1_0_0m;OpenSSL_1_0_0n;OpenSSL_1_0_0o;OpenSSL_1_0_0p;OpenSSL_1_0_0q;OpenSSL_1_0_0r;OpenSSL_1_0_0s;OpenSSL_1_0_0t;OpenSSL_1_0_1;OpenSSL_1_0_1a;OpenSSL_1_0_1b;OpenSSL_1_0_1c;OpenSSL_1_0_1d;OpenSSL_1_0_1e;OpenSSL_1_0_1f;OpenSSL_1_0_1g;OpenSSL_1_0_1h;OpenSSL_1_0_1i;OpenSSL_1_0_1j;OpenSSL_1_0_1k;OpenSSL_1_0_1l;OpenSSL_1_0_1m;OpenSSL_1_0_1n;OpenSSL_1_0_1o;OpenSSL_1_0_1p;OpenSSL_1_0_1q;OpenSSL_1_0_1r;OpenSSL_1_0_1s;OpenSSL_1_0_1t;OpenSSL_1_0_1u;OpenSSL_1_0_2;OpenSSL_1_0_2a;OpenSSL_1_0_2b;OpenSSL_1_0_2c;OpenSSL_1_0_2d;OpenSSL_1_0_2e;OpenSSL_1_0_2f;OpenSSL_1_0_2g;OpenSSL_1_0_2h;OpenSSL_1_0_2i;OpenSSL_1_0_2j;OpenSSL_1_0_2k;OpenSSL_1_0_2l;OpenSSL_1_0_2m;OpenSSL_1_0_2n;OpenSSL_1_0_2o;OpenSSL_1_0_2p;OpenSSL_1_0_2q;OpenSSL_1_0_2r;OpenSSL_1_0_2s;OpenSSL_1_0_2t;OpenSSL_1_0_2u;OpenSSL_1_1_0;OpenSSL_1_1_0a;OpenSSL_1_1_0b;OpenSSL_1_1_0c;OpenSSL_1_1_0d;OpenSSL_1_1_0e;OpenSSL_1_1_0f;OpenSSL_1_1_0g;OpenSSL_1_1_0h;OpenSSL_1_1_0i;OpenSSL_1_1_0j;OpenSSL_1_1_0k;OpenSSL_1_1_0l;OpenSSL_1_1_1;OpenSSL_1_1_1a;OpenSSL_1_1_1b;OpenSSL_1_1_1c;OpenSSL_1_1_1d;OpenSSL_1_1_1e;OpenSSL_1_1_1f;OpenSSL_1_1_1g;OpenSSL_1_1_1h;OpenSSL_1_1_1i;openssl-3.0.0;openssl-3.0.1;openssl-3.0.10;openssl-3.0.11;openssl-3.0.12;openssl-3.0.13;openssl-3.0.14;openssl-3.0.15;openssl-3.0.16;openssl-3.0.17;openssl-3.0.18;openssl-3.0.19;openssl-3.0.2;openssl-3.0.3;openssl-3.0.4;openssl-3.0.5;openssl-3.0.6;openssl-3.0.7;openssl-3.0.8;openssl-3.0.9;openssl-3.1.0;openssl-3.1.1;openssl-3.1.2;openssl-3.1.3;openssl-3.1.4;openssl-3.1.5;openssl-3.1.6;openssl-3.1.7;openssl-3.1.8;openssl-3.2.0;openssl-3.2.1;openssl-3.2.2;openssl-3.2.3;openssl-3.2.4;openssl-3.2.5;openssl-3.2.6;openssl-3.3.0;openssl-3.3.1;openssl-3.3.2;openssl-3.3.3;openssl-3.3.4;openssl-3.3.5;openssl-3.3.6;openssl-3.4.0;openssl-3.4.1;openssl-3.4.2;openssl-3.4.3;openssl-3.4.4;openssl-3.5.0;openssl-3.5.1;openssl-3.5.2;openssl-3.5.3;openssl-3.5.4;openssl-3.5.5;openssl-3.6.0;openssl-3.6.1,OpenSSL_1_1_1b;OpenSSL_1_1_1c;OpenSSL_1_1_1d;OpenSSL_1_1_1e;OpenSSL_1_1_1f;OpenSSL_1_1_1g;OpenSSL_1_1_1h;OpenSSL_1_1_1i
CVE-2020-10702,qemu,True,2,1,legacy_raw_candidate,unknown,strong_only,fenced_json,True,success,990870b205ddfdba3fd3c1321e6083005ef59d1a,0.8333333333333334,1.0,0.9090909090909091,False,0.8333333333333334,1.0,0.9090909090909091,False,0.8333333333333334,1.0,0.9090909090909091,False,0.21739130434782608,1.0,0.3571428571428571,False,0.21739130434782608,1.0,0.3571428571428571,False,990870b205ddfdba3fd3c1321e6083005ef59d1a,release_line_overreach,18,18,18,17,1,0,v4.0.0;v4.0.1;v4.1.0;v4.1.1;v4.2.0,v4.0.0;v4.0.1;v4.1.0;v4.1.1;v4.2.0;v4.2.1,v4.0.0;v4.0.1;v4.1.0;v4.1.1;v4.2.0;v4.2.1,v4.0.0;v4.0.1;v4.1.0;v4.1.1;v4.2.0;v4.2.1
CVE-2020-11869,qemu,True,3,2,legacy_raw_candidate,unknown,strong_only,fenced_json,True,success,862b4a291dcf143fdb227e97feb7fd45e6466aca,0.5,1.0,0.6666666666666666,False,0.5,1.0,0.6666666666666666,False,0.75,1.0,0.8571428571428571,False,0.12,1.0,0.21428571428571425,False,0.16666666666666666,1.0,0.2857142857142857,False,584acf34cb05f16e13a46d666196a7583d232616,release_line_overreach,22,15,22,19,1,0,v4.1.0;v4.1.1;v4.2.0,v4.0.0;v4.0.1;v4.1.0;v4.1.1;v4.2.0;v4.2.1,v4.0.0;v4.0.1;v4.1.0;v4.1.1;v4.2.0;v4.2.1,v4.1.0;v4.1.1;v4.2.0;v4.2.1
CVE-2020-11947,qemu,True,2,1,legacy_raw_candidate,unknown,strong_only,fenced_json,True,success,983924532f61091fd90d1f2fafa4aa938c414dbb,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,0.3422459893048128,1.0,0.5099601593625498,False,0.3422459893048128,1.0,0.5099601593625498,False,983924532f61091fd90d1f2fafa4aa938c414dbb,non_release_tag_noise,123,123,123,123,0,0,v1.2.0;v1.2.1;v1.2.2;v1.3.0;v1.3.1;v1.4.0;v1.4.1;v1.4.2;v1.5.0;v1.5.1;v1.5.2;v1.5.3;v1.6.0;v1.6.1;v1.6.2;v1.7.0;v1.7.1;v1.7.2;v2.0.0;v2.0.1;v2.0.2;v2.1.0;v2.1.1;v2.1.2;v2.1.3;v2.10.0;v2.10.1;v2.10.2;v2.11.0;v2.11.1;v2.11.2;v2.12.0;v2.12.1;v2.2.0;v2.2.1;v2.3.0;v2.3.1;v2.4.0;v2.4.0.1;v2.4.1;v2.5.0;v2.5.1;v2.5.1.1;v2.6.0;v2.6.1;v2.6.2;v2.7.0;v2.7.1;v2.8.0;v2.8.1;v2.8.1.1;v2.9.0;v2.9.1;v3.0.0;v3.0.1;v3.1.0;v3.1.1;v3.1.1.1;v4.0.0;v4.0.1;v4.1.0;v4.1.1;v4.2.0;v4.2.1,v1.2.0;v1.2.1;v1.2.2;v1.3.0;v1.3.1;v1.4.0;v1.4.1;v1.4.2;v1.5.0;v1.5.1;v1.5.2;v1.5.3;v1.6.0;v1.6.1;v1.6.2;v1.7.0;v1.7.1;v1.7.2;v2.0.0;v2.0.1;v2.0.2;v2.1.0;v2.1.1;v2.1.2;v2.1.3;v2.10.0;v2.10.1;v2.10.2;v2.11.0;v2.11.1;v2.11.2;v2.12.0;v2.12.1;v2.2.0;v2.2.1;v2.3.0;v2.3.1;v2.4.0;v2.4.0.1;v2.4.1;v2.5.0;v2.5.1;v2.5.1.1;v2.6.0;v2.6.1;v2.6.2;v2.7.0;v2.7.1;v2.8.0;v2.8.1;v2.8.1.1;v2.9.0;v2.9.1;v3.0.0;v3.0.1;v3.1.0;v3.1.1;v3.1.1.1;v4.0.0;v4.0.1;v4.1.0;v4.1.1;v4.2.0;v4.2.1,v1.2.0;v1.2.1;v1.2.2;v1.3.0;v1.3.1;v1.4.0;v1.4.1;v1.4.2;v1.5.0;v1.5.1;v1.5.2;v1.5.3;v1.6.0;v1.6.1;v1.6.2;v1.7.0;v1.7.1;v1.7.2;v2.0.0;v2.0.1;v2.0.2;v2.1.0;v2.1.1;v2.1.2;v2.1.3;v2.10.0;v2.10.1;v2.10.2;v2.11.0;v2.11.1;v2.11.2;v2.12.0;v2.12.1;v2.2.0;v2.2.1;v2.3.0;v2.3.1;v2.4.0;v2.4.0.1;v2.4.1;v2.5.0;v2.5.1;v2.5.1.1;v2.6.0;v2.6.1;v2.6.2;v2.7.0;v2.7.1;v2.8.0;v2.8.1;v2.8.1.1;v2.9.0;v2.9.1;v3.0.0;v3.0.1;v3.1.0;v3.1.1;v3.1.1.1;v4.0.0;v4.0.1;v4.1.0;v4.1.1;v4.2.0;v4.2.1,v1.2.0;v1.2.1;v1.2.2;v1.3.0;v1.3.1;v1.4.0;v1.4.1;v1.4.2;v1.5.0;v1.5.1;v1.5.2;v1.5.3;v1.6.0;v1.6.1;v1.6.2;v1.7.0;v1.7.1;v1.7.2;v2.0.0;v2.0.1;v2.0.2;v2.1.0;v2.1.1;v2.1.2;v2.1.3;v2.10.0;v2.10.1;v2.10.2;v2.11.0;v2.11.1;v2.11.2;v2.12.0;v2.12.1;v2.2.0;v2.2.1;v2.3.0;v2.3.1;v2.4.0;v2.4.0.1;v2.4.1;v2.5.0;v2.5.1;v2.5.1.1;v2.6.0;v2.6.1;v2.6.2;v2.7.0;v2.7.1;v2.8.0;v2.8.1;v2.8.1.1;v2.9.0;v2.9.1;v3.0.0;v3.0.1;v3.1.0;v3.1.1;v3.1.1.1;v4.0.0;v4.0.1;v4.1.0;v4.1.1;v4.2.0;v4.2.1
